"Applied filters:
machine_name starts with 'F' or starts with 'G'
date_time is on or after 11/16/2017 12:00:00 PM
table_name is nozzle
plant is 1020
machine_name is GC9",,,,,
,,,,,
Noz Rejects Sum%,Noz Rejects Sum,Noz Reject Factor,date_time,Ch-Hole,optel_schedule_wo
0.003745318,1,0,05/02/18 02:45:01 PM,3-26,4009240377T
0.003745318,1,0,05/02/18 02:45:01 PM,3-27,4009240377T
0.003745318,1,0,05/02/18 02:45:01 PM,3-28,4009240377T
0.003745318,1,0,05/02/18 02:45:01 PM,3-29,4009240377T
0.004975124,1,0,05/02/18 02:45:01 PM,3-30,4009240377T
0.004975124,1,0,05/02/18 02:45:01 PM,3-31,4009240377T
0.004975124,1,0,05/02/18 02:45:01 PM,3-32,4009240377T
0.004975124,1,0,05/02/18 02:45:01 PM,3-33,4009240377T
0,0,0,05/02/18 02:45:01 PM,4-1,4009240377T
0.005,1,0,05/02/18 02:45:01 PM,4-10,4009240377T
0,0,0,05/02/18 02:45:01 PM,4-11,4009240377T
0,0,0,05/02/18 02:45:01 PM,4-2,4009240377T
0,0,0,05/02/18 02:45:01 PM,4-3,4009240377T
0,0,0,05/02/18 02:45:01 PM,4-4,4009240377T
0,0,0,05/02/18 02:45:01 PM,4-5,4009240377T
0.003759398,1,0,05/02/18 02:45:01 PM,4-6,4009240377T
0.003759398,1,0,05/02/18 02:45:01 PM,4-7,4009240377T
0.003759398,1,0,05/02/18 02:45:01 PM,4-8,4009240377T
0.003759398,1,0,05/02/18 02:45:01 PM,4-9,4009240377T
0,0,0,05/02/18 03:00:02 PM,1-28,4009240377T
0,0,0,05/02/18 03:00:02 PM,1-29,4009240377T
0,0,0,05/02/18 03:00:02 PM,1-30,4009240377T
0,0,0,05/02/18 03:00:02 PM,1-31,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-1,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-10,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-11,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-12,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-13,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-14,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-15,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-16,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-17,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-18,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-19,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-2,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-20,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-21,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-3,4009240377T
0.013605442,4,0,05/02/18 03:00:02 PM,2-48,4009240377T
0.006968641,2,0,05/02/18 03:00:02 PM,2-49,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-5,4009240377T
0.003484321,1,0,05/02/18 03:00:02 PM,2-50,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-51,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-52,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-53,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-6,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-7,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-8,4009240377T
0,0,0,05/02/18 03:00:02 PM,2-9,4009240377T
0.003412969,1,0,05/02/18 03:00:02 PM,3-15,4009240377T
0.003460208,1,0,05/02/18 03:00:02 PM,3-16,4009240377T
0.006944444,2,0,05/02/18 03:00:02 PM,3-17,4009240377T
0.006944444,2,0,05/02/18 03:00:02 PM,3-18,4009240377T
0.006944444,2,0,05/02/18 03:00:02 PM,3-19,4009240377T
0.006944444,2,0.047619048,05/02/18 03:00:02 PM,3-20,4009240377T
0.003472222,1,0,05/02/18 03:00:02 PM,3-21,4009240377T
0.003472222,1,0,05/02/18 03:00:02 PM,3-22,4009240377T
0.006944444,2,0,05/02/18 03:00:02 PM,3-23,4009240377T
0.003484321,1,0,05/02/18 03:00:02 PM,3-24,4009240377T
0.003472222,1,0,05/02/18 03:00:02 PM,3-25,4009240377T
0.003472222,1,0,05/02/18 03:00:02 PM,3-26,4009240377T
0.003472222,1,0,05/02/18 03:00:02 PM,3-27,4009240377T
0.003472222,1,0,05/02/18 03:00:02 PM,3-28,4009240377T
0.003472222,1,0,05/02/18 03:00:02 PM,3-29,4009240377T
0.00462963,1,0,05/02/18 03:00:02 PM,3-30,4009240377T
0.00462963,1,0,05/02/18 03:00:02 PM,3-31,4009240377T
0.00462963,1,0,05/02/18 03:00:02 PM,3-32,4009240377T
0.00462963,1,0,05/02/18 03:00:02 PM,3-33,4009240377T
0,0,0,05/02/18 03:00:02 PM,4-1,4009240377T
0.004651163,1,0,05/02/18 03:00:02 PM,4-10,4009240377T
0,0,0,05/02/18 03:00:02 PM,4-11,4009240377T
0,0,0,05/02/18 03:00:02 PM,4-2,4009240377T
0,0,0,05/02/18 03:00:02 PM,4-3,4009240377T
0,0,0,05/02/18 03:00:02 PM,4-4,4009240377T
0,0,0,05/02/18 03:00:02 PM,4-5,4009240377T
0.003484321,1,0,05/02/18 03:00:02 PM,4-6,4009240377T
0.003484321,1,0,05/02/18 03:00:02 PM,4-7,4009240377T
0.003484321,1,0,05/02/18 03:00:02 PM,4-8,4009240377T
0.003484321,1,0,05/02/18 03:00:02 PM,4-9,4009240377T
0,0,0,05/02/18 03:15:02 PM,1-28,4009240377T
0,0,0,05/02/18 03:15:02 PM,1-29,4009240377T
0,0,0,05/02/18 03:15:02 PM,1-30,4009240377T
0,0,0,05/02/18 03:15:02 PM,1-31,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-1,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-10,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-11,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-12,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-13,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-14,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-15,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-16,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-17,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-18,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-19,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-2,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-20,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-21,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-3,4009240377T
0.012121212,4,0,05/02/18 03:15:02 PM,2-48,4009240377T
0.00619195,2,0,05/02/18 03:15:02 PM,2-49,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-5,4009240377T
0.003095975,1,0,05/02/18 03:15:02 PM,2-50,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-51,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-52,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-53,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-6,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-7,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-8,4009240377T
0,0,0,05/02/18 03:15:02 PM,2-9,4009240377T
0.003030303,1,0,05/02/18 03:15:02 PM,3-15,4009240377T
0.003076923,1,0,05/02/18 03:15:02 PM,3-16,4009240377T
0.009259259,3,0.027777778,05/02/18 03:15:02 PM,3-17,4009240377T
0.00617284,2,0,05/02/18 03:15:02 PM,3-18,4009240377T
0.00617284,2,0,05/02/18 03:15:02 PM,3-19,4009240377T
0.00617284,2,0,05/02/18 03:15:02 PM,3-20,4009240377T
0.00308642,1,0,05/02/18 03:15:02 PM,3-21,4009240377T
0.00308642,1,0,05/02/18 03:15:02 PM,3-22,4009240377T
0.00617284,2,0,05/02/18 03:15:02 PM,3-23,4009240377T
0.003095975,1,0,05/02/18 03:15:02 PM,3-24,4009240377T
0.00308642,1,0,05/02/18 03:15:02 PM,3-25,4009240377T
0.00308642,1,0,05/02/18 03:15:02 PM,3-26,4009240377T
0.00308642,1,0,05/02/18 03:15:02 PM,3-27,4009240377T
0.00308642,1,0,05/02/18 03:15:02 PM,3-28,4009240377T
0.00308642,1,0,05/02/18 03:15:02 PM,3-29,4009240377T
0.004115226,1,0,05/02/18 03:15:02 PM,3-30,4009240377T
0.004115226,1,0,05/02/18 03:15:02 PM,3-31,4009240377T
0.004115226,1,0,05/02/18 03:15:02 PM,3-32,4009240377T
0.004115226,1,0,05/02/18 03:15:02 PM,3-33,4009240377T
0,0,0,05/02/18 03:15:02 PM,4-1,4009240377T
0.004132231,1,0,05/02/18 03:15:02 PM,4-10,4009240377T
0,0,0,05/02/18 03:15:02 PM,4-11,4009240377T
0,0,0,05/02/18 03:15:02 PM,4-2,4009240377T
0,0,0,05/02/18 03:15:02 PM,4-3,4009240377T
0,0,0,05/02/18 03:15:02 PM,4-4,4009240377T
0,0,0,05/02/18 03:15:02 PM,4-5,4009240377T
0.003095975,1,0,05/02/18 03:15:02 PM,4-6,4009240377T
0.003095975,1,0,05/02/18 03:15:02 PM,4-7,4009240377T
0.003095975,1,0,05/02/18 03:15:02 PM,4-8,4009240377T
0.003095975,1,0,05/02/18 03:15:02 PM,4-9,4009240377T
0,0,0,05/02/18 03:30:02 PM,1-28,4009240377T
0,0,0,05/02/18 03:30:02 PM,1-29,4009240377T
0,0,0,05/02/18 03:30:02 PM,1-30,4009240377T
0,0,0,05/02/18 03:30:02 PM,1-31,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-1,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-10,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-11,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-12,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-13,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-14,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-15,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-16,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-17,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-18,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-19,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-2,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-20,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-21,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-3,4009240377T
0.011173184,4,0,05/02/18 03:30:02 PM,2-48,4009240377T
0.005698006,2,0,05/02/18 03:30:02 PM,2-49,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-5,4009240377T
0.002849003,1,0,05/02/18 03:30:02 PM,2-50,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-51,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-52,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-53,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-6,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-7,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-8,4009240377T
0,0,0,05/02/18 03:30:02 PM,2-9,4009240377T
0.002785515,1,0,05/02/18 03:30:02 PM,3-15,4009240377T
0.005665722,2,0.035714286,05/02/18 03:30:02 PM,3-16,4009240377T
0.008522727,3,0,05/02/18 03:30:02 PM,3-17,4009240377T
0.005681818,2,0,05/02/18 03:30:02 PM,3-18,4009240377T
0.005681818,2,0,05/02/18 03:30:02 PM,3-19,4009240377T
0.005681818,2,0,05/02/18 03:30:02 PM,3-20,4009240377T
0.002840909,1,0,05/02/18 03:30:02 PM,3-21,4009240377T
0.002840909,1,0,05/02/18 03:30:02 PM,3-22,4009240377T
0.005681818,2,0,05/02/18 03:30:02 PM,3-23,4009240377T
0.002849003,1,0,05/02/18 03:30:02 PM,3-24,4009240377T
0.002840909,1,0,05/02/18 03:30:02 PM,3-25,4009240377T
0.002840909,1,0,05/02/18 03:30:02 PM,3-26,4009240377T
0.002840909,1,0,05/02/18 03:30:02 PM,3-27,4009240377T
0.002840909,1,0,05/02/18 03:30:02 PM,3-28,4009240377T
0.002840909,1,0,05/02/18 03:30:02 PM,3-29,4009240377T
0.003787879,1,0,05/02/18 03:30:02 PM,3-30,4009240377T
0.003787879,1,0,05/02/18 03:30:02 PM,3-31,4009240377T
0.003787879,1,0,05/02/18 03:30:02 PM,3-32,4009240377T
0.003787879,1,0,05/02/18 03:30:02 PM,3-33,4009240377T
0,0,0,05/02/18 03:30:02 PM,4-1,4009240377T
0.003802281,1,0,05/02/18 03:30:02 PM,4-10,4009240377T
0,0,0,05/02/18 03:30:02 PM,4-11,4009240377T
0,0,0,05/02/18 03:30:02 PM,4-2,4009240377T
0,0,0,05/02/18 03:30:02 PM,4-3,4009240377T
0,0,0,05/02/18 03:30:02 PM,4-4,4009240377T
0,0,0,05/02/18 03:30:02 PM,4-5,4009240377T
0.002849003,1,0,05/02/18 03:30:02 PM,4-6,4009240377T
0.002849003,1,0,05/02/18 03:30:02 PM,4-7,4009240377T
0.002849003,1,0,05/02/18 03:30:02 PM,4-8,4009240377T
0.002849003,1,0,05/02/18 03:30:02 PM,4-9,4009240377T
0,0,0,05/02/18 03:45:02 PM,1-28,4009240377T
0,0,0,05/02/18 03:45:02 PM,1-29,4009240377T
0,0,0,05/02/18 03:45:02 PM,1-30,4009240377T
0,0,0,05/02/18 03:45:02 PM,1-31,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-1,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-10,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-11,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-12,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-13,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-14,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-15,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-16,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-17,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-18,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-19,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-2,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-20,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-21,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-3,4009240377T
0.010204082,4,0,05/02/18 03:45:02 PM,2-48,4009240377T
0.005194805,2,0,05/02/18 03:45:02 PM,2-49,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-5,4009240377T
0.002597403,1,0,05/02/18 03:45:02 PM,2-50,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-51,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-52,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-53,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-6,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-7,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-8,4009240377T
0,0,0,05/02/18 03:45:02 PM,2-9,4009240377T
0.002538071,1,0,05/02/18 03:45:02 PM,3-15,4009240377T
0.005154639,2,0,05/02/18 03:45:02 PM,3-16,4009240377T
0.007751938,3,0,05/02/18 03:45:02 PM,3-17,4009240377T
0.005167959,2,0,05/02/18 03:45:02 PM,3-18,4009240377T
0.005167959,2,0,05/02/18 03:45:02 PM,3-19,4009240377T
0.005167959,2,0,05/02/18 03:45:02 PM,3-20,4009240377T
0.002583979,1,0,05/02/18 03:45:02 PM,3-21,4009240377T
0.002583979,1,0,05/02/18 03:45:02 PM,3-22,4009240377T
0.005167959,2,0,05/02/18 03:45:02 PM,3-23,4009240377T
0.002590674,1,0,05/02/18 03:45:02 PM,3-24,4009240377T
0.002583979,1,0,05/02/18 03:45:02 PM,3-25,4009240377T
0.002583979,1,0,05/02/18 03:45:02 PM,3-26,4009240377T
0.002583979,1,0,05/02/18 03:45:02 PM,3-27,4009240377T
0.002583979,1,0,05/02/18 03:45:02 PM,3-28,4009240377T
0.002583979,1,0,05/02/18 03:45:02 PM,3-29,4009240377T
0.003436426,1,0,05/02/18 03:45:02 PM,3-30,4009240377T
0.003436426,1,0,05/02/18 03:45:02 PM,3-31,4009240377T
0.003436426,1,0,05/02/18 03:45:02 PM,3-32,4009240377T
0.003436426,1,0,05/02/18 03:45:02 PM,3-33,4009240377T
0,0,0,05/02/18 03:45:02 PM,4-1,4009240377T
0.003460208,1,0,05/02/18 03:45:02 PM,4-10,4009240377T
0,0,0,05/02/18 03:45:02 PM,4-11,4009240377T
0,0,0,05/02/18 03:45:02 PM,4-2,4009240377T
0,0,0,05/02/18 03:45:02 PM,4-3,4009240377T
0,0,0,05/02/18 03:45:02 PM,4-4,4009240377T
0,0,0,05/02/18 03:45:02 PM,4-5,4009240377T
0.002597403,1,0,05/02/18 03:45:02 PM,4-6,4009240377T
0.002597403,1,0,05/02/18 03:45:02 PM,4-7,4009240377T
0.002597403,1,0,05/02/18 03:45:02 PM,4-8,4009240377T
0.002597403,1,0,05/02/18 03:45:02 PM,4-9,4009240377T
0,0,0,05/02/18 04:00:02 PM,1-28,4009240377T
0,0,0,05/02/18 04:00:02 PM,1-29,4009240377T
0,0,0,05/02/18 04:00:02 PM,1-30,4009240377T
0,0,0,05/02/18 04:00:02 PM,1-31,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-1,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-10,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-11,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-12,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-13,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-14,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-15,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-16,4009240377T
0.003184713,1,0.04,05/02/18 04:00:02 PM,2-17,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-18,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-19,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-2,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-20,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-21,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-3,4009240377T
0.009389671,4,0,05/02/18 04:00:02 PM,2-48,4009240377T
0.00477327,2,0,05/02/18 04:00:02 PM,2-49,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-5,4009240377T
0.002386635,1,0,05/02/18 04:00:02 PM,2-50,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-51,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-52,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-53,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-6,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-7,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-8,4009240377T
0,0,0,05/02/18 04:00:02 PM,2-9,4009240377T
0.00234192,1,0,05/02/18 04:00:02 PM,3-15,4009240377T
0.004750594,2,0,05/02/18 04:00:02 PM,3-16,4009240377T
0.007142857,3,0,05/02/18 04:00:02 PM,3-17,4009240377T
0.004761905,2,0,05/02/18 04:00:02 PM,3-18,4009240377T
0.004761905,2,0,05/02/18 04:00:02 PM,3-19,4009240377T
0.004761905,2,0,05/02/18 04:00:02 PM,3-20,4009240377T
0.002380952,1,0,05/02/18 04:00:02 PM,3-21,4009240377T
0.002380952,1,0,05/02/18 04:00:02 PM,3-22,4009240377T
0.004761905,2,0,05/02/18 04:00:02 PM,3-23,4009240377T
0.002386635,1,0,05/02/18 04:00:02 PM,3-24,4009240377T
0.002380952,1,0,05/02/18 04:00:02 PM,3-25,4009240377T
0.002380952,1,0,05/02/18 04:00:02 PM,3-26,4009240377T
0.002380952,1,0,05/02/18 04:00:02 PM,3-27,4009240377T
0.002380952,1,0,05/02/18 04:00:02 PM,3-28,4009240377T
0.002380952,1,0,05/02/18 04:00:02 PM,3-29,4009240377T
0.003174603,1,0,05/02/18 04:00:02 PM,3-30,4009240377T
0.003174603,1,0,05/02/18 04:00:02 PM,3-31,4009240377T
0.003174603,1,0,05/02/18 04:00:02 PM,3-32,4009240377T
0.003174603,1,0,05/02/18 04:00:02 PM,3-33,4009240377T
0,0,0,05/02/18 04:00:02 PM,4-1,4009240377T
0.003184713,1,0,05/02/18 04:00:02 PM,4-10,4009240377T
0,0,0,05/02/18 04:00:02 PM,4-11,4009240377T
0,0,0,05/02/18 04:00:02 PM,4-2,4009240377T
0,0,0,05/02/18 04:00:02 PM,4-3,4009240377T
0,0,0,05/02/18 04:00:02 PM,4-4,4009240377T
0,0,0,05/02/18 04:00:02 PM,4-5,4009240377T
0.002386635,1,0,05/02/18 04:00:02 PM,4-6,4009240377T
0.002386635,1,0,05/02/18 04:00:02 PM,4-7,4009240377T
0.002386635,1,0,05/02/18 04:00:02 PM,4-8,4009240377T
0.002386635,1,0,05/02/18 04:00:02 PM,4-9,4009240377T
0,0,0,05/02/18 04:15:02 PM,1-28,4009240377T
0,0,0,05/02/18 04:15:02 PM,1-29,4009240377T
0,0,0,05/02/18 04:15:02 PM,1-30,4009240377T
0,0,0,05/02/18 04:15:02 PM,1-31,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-1,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-10,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-11,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-12,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-13,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-14,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-15,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-16,4009240377T
0.002906977,1,0,05/02/18 04:15:02 PM,2-17,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-18,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-19,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-2,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-20,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-21,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-3,4009240377T
0.008583691,4,0,05/02/18 04:15:02 PM,2-48,4009240377T
0.004357298,2,0,05/02/18 04:15:02 PM,2-49,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-5,4009240377T
0.002178649,1,0,05/02/18 04:15:02 PM,2-50,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-51,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-52,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-53,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-6,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-7,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-8,4009240377T
0,0,0,05/02/18 04:15:02 PM,2-9,4009240377T
0.002123142,1,0,05/02/18 04:15:02 PM,3-15,4009240377T
0.00867679,4,0.141421356,05/02/18 04:15:02 PM,3-16,4009240377T
0.006521739,3,0,05/02/18 04:15:02 PM,3-17,4009240377T
0.006521739,3,0.025,05/02/18 04:15:02 PM,3-18,4009240377T
0.004347826,2,0,05/02/18 04:15:02 PM,3-19,4009240377T
0.004347826,2,0,05/02/18 04:15:02 PM,3-20,4009240377T
0.002173913,1,0,05/02/18 04:15:02 PM,3-21,4009240377T
0.004347826,2,0.025,05/02/18 04:15:02 PM,3-22,4009240377T
0.004347826,2,0,05/02/18 04:15:02 PM,3-23,4009240377T
0.002178649,1,0,05/02/18 04:15:02 PM,3-24,4009240377T
0.002173913,1,0,05/02/18 04:15:02 PM,3-25,4009240377T
0.002173913,1,0,05/02/18 04:15:02 PM,3-26,4009240377T
0.002173913,1,0,05/02/18 04:15:02 PM,3-27,4009240377T
0.002173913,1,0,05/02/18 04:15:02 PM,3-28,4009240377T
0.002173913,1,0,05/02/18 04:15:02 PM,3-29,4009240377T
0.002898551,1,0,05/02/18 04:15:02 PM,3-30,4009240377T
0.002898551,1,0,05/02/18 04:15:02 PM,3-31,4009240377T
0.002898551,1,0,05/02/18 04:15:02 PM,3-32,4009240377T
0.002898551,1,0,05/02/18 04:15:02 PM,3-33,4009240377T
0,0,0,05/02/18 04:15:02 PM,4-1,4009240377T
0.002906977,1,0,05/02/18 04:15:02 PM,4-10,4009240377T
0,0,0,05/02/18 04:15:02 PM,4-11,4009240377T
0,0,0,05/02/18 04:15:02 PM,4-2,4009240377T
0,0,0,05/02/18 04:15:02 PM,4-3,4009240377T
0,0,0,05/02/18 04:15:02 PM,4-4,4009240377T
0,0,0,05/02/18 04:15:02 PM,4-5,4009240377T
0.002178649,1,0,05/02/18 04:15:02 PM,4-6,4009240377T
0.002178649,1,0,05/02/18 04:15:02 PM,4-7,4009240377T
0.002178649,1,0,05/02/18 04:15:02 PM,4-8,4009240377T
0.002178649,1,0,05/02/18 04:15:02 PM,4-9,4009240377T
0,0,0,05/02/18 04:30:02 PM,1-28,4009240377T
0,0,0,05/02/18 04:30:02 PM,1-29,4009240377T
0,0,0,05/02/18 04:30:02 PM,1-30,4009240377T
0,0,0,05/02/18 04:30:02 PM,1-31,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-1,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-10,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-11,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-12,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-13,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-14,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-15,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-16,4009240377T
0.002785515,1,0,05/02/18 04:30:02 PM,2-17,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-18,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-19,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-2,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-20,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-21,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-3,4009240377T
0.008230453,4,0,05/02/18 04:30:02 PM,2-48,4009240377T
0.004175365,2,0,05/02/18 04:30:02 PM,2-49,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-5,4009240377T
0.002087683,1,0,05/02/18 04:30:02 PM,2-50,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-51,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-52,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-53,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-6,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-7,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-8,4009240377T
0,0,0,05/02/18 04:30:02 PM,2-9,4009240377T
0.00203252,1,0,05/02/18 04:30:02 PM,3-15,4009240377T
0.008316008,4,0,05/02/18 04:30:02 PM,3-16,4009240377T
0.00625,3,0,05/02/18 04:30:02 PM,3-17,4009240377T
0.00625,3,0,05/02/18 04:30:02 PM,3-18,4009240377T
0.004166667,2,0,05/02/18 04:30:02 PM,3-19,4009240377T
0.00625,3,0.05,05/02/18 04:30:02 PM,3-20,4009240377T
0.002083333,1,0,05/02/18 04:30:02 PM,3-21,4009240377T
0.004166667,2,0,05/02/18 04:30:02 PM,3-22,4009240377T
0.004166667,2,0,05/02/18 04:30:02 PM,3-23,4009240377T
0.002087683,1,0,05/02/18 04:30:02 PM,3-24,4009240377T
0.002083333,1,0,05/02/18 04:30:02 PM,3-25,4009240377T
0.002083333,1,0,05/02/18 04:30:02 PM,3-26,4009240377T
