Noz Rejects Sum%,Noz Rejects Sum,Noz Reject Factor,date_time,Ch-Hole,optel_schedule_wo
0,0,0,05/05/18 01:00:02 PM,3-1,4009253256B
0.000681663,1,0,05/05/18 01:00:02 PM,3-10,4009253256B
0.000682128,1,0,05/05/18 01:00:02 PM,3-11,4009253256B
0.000682128,1,0,05/05/18 01:00:02 PM,3-12,4009253256B
0.000682128,1,0,05/05/18 01:00:02 PM,3-13,4009253256B
0.001364256,2,0,05/05/18 01:00:02 PM,3-14,4009253256B
0.001364256,2,0,05/05/18 01:00:02 PM,3-15,4009253256B
0.000682594,1,0,05/05/18 01:00:02 PM,3-16,4009253256B
0.001363327,2,0,05/05/18 01:00:02 PM,3-2,4009253256B
0.002043597,3,0,05/05/18 01:00:02 PM,3-3,4009253256B
0.001362398,2,0,05/05/18 01:00:02 PM,3-4,4009253256B
0.001362398,2,0,05/05/18 01:00:02 PM,3-5,4009253256B
0.001362398,2,0,05/05/18 01:00:02 PM,3-6,4009253256B
0.001363327,2,0,05/05/18 01:00:02 PM,3-7,4009253256B
0.001364256,2,0,05/05/18 01:00:02 PM,3-8,4009253256B
0.000681663,1,0,05/05/18 01:00:02 PM,3-9,4009253256B
0.002227171,3,0,05/05/18 01:00:02 PM,4-1,4009253256B
0.002980626,4,0,05/05/18 01:00:02 PM,4-10,4009253256B
0.003725782,5,0,05/05/18 01:00:02 PM,4-11,4009253256B
0.000744048,1,0,05/05/18 01:00:02 PM,4-12,4009253256B
0.001485884,2,0,05/05/18 01:00:02 PM,4-13,4009253256B
0.000674764,1,0,05/05/18 01:00:02 PM,4-14,4009253256B
0.001355932,2,0,05/05/18 01:00:02 PM,4-15,4009253256B
0.000678426,1,0,05/05/18 01:00:02 PM,4-16,4009253256B
0.002724796,4,0.013513514,05/05/18 01:00:02 PM,4-17,4009253256B
0.002232143,3,0,05/05/18 01:00:02 PM,4-4,4009253256B
0.001491424,2,0,05/05/18 01:00:02 PM,4-5,4009253256B
0.001495886,2,0,05/05/18 01:00:02 PM,4-6,4009253256B
0.001491424,2,0,05/05/18 01:00:02 PM,4-7,4009253256B
0.007462687,10,0,05/05/18 01:00:02 PM,4-9,4009253256B
0.000588582,1,0,05/05/18 01:15:02 PM,1-1,4009253256B
0.000603136,1,0,05/05/18 01:15:02 PM,1-10,4009253256B
0.001204094,2,0,05/05/18 01:15:02 PM,1-11,4009253256B
0.001206273,2,0,05/05/18 01:15:02 PM,1-12,4009253256B
0.001806141,3,0,05/05/18 01:15:02 PM,1-13,4009253256B
0.002609263,4,0,05/05/18 01:15:02 PM,1-14,4009253256B
0.006531679,10,0,05/05/18 01:15:02 PM,1-15,4009253256B
0.003913894,6,0,05/05/18 01:15:02 PM,1-17,4009253256B
0.007843137,12,0,05/05/18 01:15:02 PM,1-18,4009253256B
0.0058862,9,0,05/05/18 01:15:02 PM,1-19,4009253256B
0.000597015,1,0,05/05/18 01:15:02 PM,1-2,4009253256B
0.007838014,12,0,05/05/18 01:15:02 PM,1-20,4009253256B
0.003921569,6,0,05/05/18 01:15:02 PM,1-21,4009253256B
0.003272251,5,0,05/05/18 01:15:02 PM,1-22,4009253256B
0.003919007,6,0,05/05/18 01:15:02 PM,1-23,4009253256B
0.004572175,7,0,05/05/18 01:15:02 PM,1-24,4009253256B
0.01372549,21,0.015384615,05/05/18 01:15:02 PM,1-25,4009253256B
0.003601441,6,0,05/05/18 01:15:02 PM,1-3,4009253256B
0.00060024,1,0,05/05/18 01:15:02 PM,1-4,4009253256B
0.002403846,4,0,05/05/18 01:15:02 PM,1-5,4009253256B
0.001805054,3,0,05/05/18 01:15:02 PM,1-7,4009253256B
0.002409639,4,0,05/05/18 01:15:02 PM,1-8,4009253256B
0.000600962,1,0,05/05/18 01:15:02 PM,1-9,4009253256B
0.00060241,1,0,05/05/18 01:15:02 PM,2-1,4009253256B
0.001959504,3,0,05/05/18 01:15:02 PM,2-2,4009253256B
0.003883495,4,0.120358601,05/05/18 01:15:02 PM,2-36,4009253256B
0.003913894,4,0,05/05/18 01:15:02 PM,2-37,4009253256B
0.006594724,11,0.014084507,05/05/18 01:15:02 PM,2-5,4009253256B
0,0,0,05/05/18 01:15:02 PM,3-1,4009253256B
0.000652316,1,0,05/05/18 01:15:02 PM,3-10,4009253256B
0.000652742,1,0,05/05/18 01:15:02 PM,3-11,4009253256B
0.000652742,1,0,05/05/18 01:15:02 PM,3-12,4009253256B
0.000652742,1,0,05/05/18 01:15:02 PM,3-13,4009253256B
0.001305483,2,0,05/05/18 01:15:02 PM,3-14,4009253256B
0.001305483,2,0,05/05/18 01:15:02 PM,3-15,4009253256B
0.000653168,1,0,05/05/18 01:15:02 PM,3-16,4009253256B
0.001304631,2,0,05/05/18 01:15:02 PM,3-2,4009253256B
0.001955671,3,0,05/05/18 01:15:02 PM,3-3,4009253256B
0.001303781,2,0,05/05/18 01:15:02 PM,3-4,4009253256B
0.001303781,2,0,05/05/18 01:15:02 PM,3-5,4009253256B
0.001303781,2,0,05/05/18 01:15:02 PM,3-6,4009253256B
0.001304631,2,0,05/05/18 01:15:02 PM,3-7,4009253256B
0.001305483,2,0,05/05/18 01:15:02 PM,3-8,4009253256B
0.000652316,1,0,05/05/18 01:15:02 PM,3-9,4009253256B
0.002130682,3,0,05/05/18 01:15:02 PM,4-1,4009253256B
0.002851033,4,0,05/05/18 01:15:02 PM,4-10,4009253256B
0.003563792,5,0,05/05/18 01:15:02 PM,4-11,4009253256B
0.000711744,1,0,05/05/18 01:15:02 PM,4-12,4009253256B
0.001421464,2,0,05/05/18 01:15:02 PM,4-13,4009253256B
0.000645995,1,0,05/05/18 01:15:02 PM,4-14,4009253256B
0.001297859,2,0,05/05/18 01:15:02 PM,4-15,4009253256B
0.000649351,1,0,05/05/18 01:15:02 PM,4-16,4009253256B
0.002607562,4,0,05/05/18 01:15:02 PM,4-17,4009253256B
0.002135231,3,0,05/05/18 01:15:02 PM,4-4,4009253256B
0.001426534,2,0,05/05/18 01:15:02 PM,4-5,4009253256B
0.001430615,2,0,05/05/18 01:15:02 PM,4-6,4009253256B
0.001426534,2,0,05/05/18 01:15:02 PM,4-7,4009253256B
0.007137759,10,0,05/05/18 01:15:02 PM,4-9,4009253256B
0.000545852,1,0,05/05/18 01:30:01 PM,1-1,4009253256B
0.000558659,1,0,05/05/18 01:30:01 PM,1-10,4009253256B
0.001115449,2,0,05/05/18 01:30:01 PM,1-11,4009253256B
0.001117318,2,0,05/05/18 01:30:01 PM,1-12,4009253256B
0.001673173,3,0,05/05/18 01:30:01 PM,1-13,4009253256B
0.002416918,4,0,05/05/18 01:30:01 PM,1-14,4009253256B
0.006045949,10,0,05/05/18 01:30:01 PM,1-15,4009253256B
0.003623188,6,0,05/05/18 01:30:01 PM,1-17,4009253256B
0.007259528,12,0,05/05/18 01:30:01 PM,1-18,4009253256B
0.005447942,9,0,05/05/18 01:30:01 PM,1-19,4009253256B
0.000553403,1,0,05/05/18 01:30:01 PM,1-2,4009253256B
0.007255139,12,0,05/05/18 01:30:01 PM,1-20,4009253256B
0.003629764,6,0,05/05/18 01:30:01 PM,1-21,4009253256B
0.003028468,5,0,05/05/18 01:30:01 PM,1-22,4009253256B
0.00362757,6,0,05/05/18 01:30:01 PM,1-23,4009253256B
0.004232164,7,0,05/05/18 01:30:01 PM,1-24,4009253256B
0.013309135,22,0.008130081,05/05/18 01:30:01 PM,1-25,4009253256B
0.003337041,6,0,05/05/18 01:30:01 PM,1-3,4009253256B
0.000556174,1,0,05/05/18 01:30:01 PM,1-4,4009253256B
0.002227171,4,0,05/05/18 01:30:01 PM,1-5,4009253256B
0.001672241,3,0,05/05/18 01:30:01 PM,1-7,4009253256B
0.002232143,4,0,05/05/18 01:30:01 PM,1-8,4009253256B
0.000556793,1,0,05/05/18 01:30:01 PM,1-9,4009253256B
0.000557724,1,0,05/05/18 01:30:01 PM,2-1,4009253256B
0.001813785,3,0,05/05/18 01:30:01 PM,2-2,4009253256B
0.006278027,7,0.183393615,05/05/18 01:30:01 PM,2-36,4009253256B
0.00361991,4,0,05/05/18 01:30:01 PM,2-37,4009253256B
0.006659267,12,0.007462687,05/05/18 01:30:01 PM,2-5,4009253256B
0,0,0,05/05/18 01:30:01 PM,3-1,4009253256B
0.00060423,1,0,05/05/18 01:30:01 PM,3-10,4009253256B
0.000604595,1,0,05/05/18 01:30:01 PM,3-11,4009253256B
0.000604595,1,0,05/05/18 01:30:01 PM,3-12,4009253256B
0.000604595,1,0,05/05/18 01:30:01 PM,3-13,4009253256B
0.00120919,2,0,05/05/18 01:30:01 PM,3-14,4009253256B
0.00120919,2,0,05/05/18 01:30:01 PM,3-15,4009253256B
0.000604961,1,0,05/05/18 01:30:01 PM,3-16,4009253256B
0.001207729,2,0,05/05/18 01:30:01 PM,3-2,4009253256B
0.001810501,3,0,05/05/18 01:30:01 PM,3-3,4009253256B
0.001207001,2,0,05/05/18 01:30:01 PM,3-4,4009253256B
0.001207001,2,0,05/05/18 01:30:01 PM,3-5,4009253256B
0.001207001,2,0,05/05/18 01:30:01 PM,3-6,4009253256B
0.001207729,2,0,05/05/18 01:30:01 PM,3-7,4009253256B
0.00120919,2,0,05/05/18 01:30:01 PM,3-8,4009253256B
0.00060423,1,0,05/05/18 01:30:01 PM,3-9,4009253256B
0.001973684,3,0,05/05/18 01:30:01 PM,4-1,4009253256B
0.002640264,4,0,05/05/18 01:30:01 PM,4-10,4009253256B
0.003960396,6,0.008928571,05/05/18 01:30:01 PM,4-11,4009253256B
0.000659196,1,0,05/05/18 01:30:01 PM,4-12,4009253256B
0.001316656,2,0,05/05/18 01:30:01 PM,4-13,4009253256B
0.000598086,1,0,05/05/18 01:30:01 PM,4-14,4009253256B
0.001202646,2,0,05/05/18 01:30:01 PM,4-15,4009253256B
0.000601685,1,0,05/05/18 01:30:01 PM,4-16,4009253256B
0.003019324,5,0.008196721,05/05/18 01:30:01 PM,4-17,4009253256B
0.001977587,3,0,05/05/18 01:30:01 PM,4-4,4009253256B
0.001321004,2,0,05/05/18 01:30:01 PM,4-5,4009253256B
0.001324503,2,0,05/05/18 01:30:01 PM,4-6,4009253256B
0.001321004,2,0,05/05/18 01:30:01 PM,4-7,4009253256B
0.006609385,10,0,05/05/18 01:30:01 PM,4-9,4009253256B
0.000509165,1,0,05/05/18 01:45:02 PM,1-1,4009253256B
0.000520562,1,0,05/05/18 01:45:02 PM,1-10,4009253256B
0.001039501,2,0,05/05/18 01:45:02 PM,1-11,4009253256B
0.001041124,2,0,05/05/18 01:45:02 PM,1-12,4009253256B
0.001559252,3,0,05/05/18 01:45:02 PM,1-13,4009253256B
0.002252252,4,0,05/05/18 01:45:02 PM,1-14,4009253256B
0.005633803,10,0,05/05/18 01:45:02 PM,1-15,4009253256B
0.003376477,6,0,05/05/18 01:45:02 PM,1-17,4009253256B
0.006764374,12,0,05/05/18 01:45:02 PM,1-18,4009253256B
0.005076142,9,0,05/05/18 01:45:02 PM,1-19,4009253256B
0.000515996,1,0,05/05/18 01:45:02 PM,1-2,4009253256B
0.006760563,12,0,05/05/18 01:45:02 PM,1-20,4009253256B
0.003382187,6,0,05/05/18 01:45:02 PM,1-21,4009253256B
0.00282167,5,0,05/05/18 01:45:02 PM,1-22,4009253256B
0.003380282,6,0,05/05/18 01:45:02 PM,1-23,4009253256B
0.003943662,7,0,05/05/18 01:45:02 PM,1-24,4009253256B
0.012965051,23,0.008264463,05/05/18 01:45:02 PM,1-25,4009253256B
0.00311042,6,0,05/05/18 01:45:02 PM,1-3,4009253256B
0.000518403,1,0,05/05/18 01:45:02 PM,1-4,4009253256B
0.002075765,4,0,05/05/18 01:45:02 PM,1-5,4009253256B
0.001558442,3,0,05/05/18 01:45:02 PM,1-7,4009253256B
0.002080083,4,0,05/05/18 01:45:02 PM,1-8,4009253256B
0.000518941,1,0,05/05/18 01:45:02 PM,1-9,4009253256B
0.000519751,1,0,05/05/18 01:45:02 PM,2-1,4009253256B
0.001690141,3,0,05/05/18 01:45:02 PM,2-2,4009253256B
0.012458472,15,2.033925123,05/05/18 01:45:02 PM,2-36,4009253256B
0.004215852,5,0.012345679,05/05/18 01:45:02 PM,2-37,4009253256B
0.007238883,14,0.042854956,05/05/18 01:45:02 PM,2-5,4009253256B
0,0,0,05/05/18 01:45:02 PM,3-1,4009253256B
0.000562746,1,0,05/05/18 01:45:02 PM,3-10,4009253256B
0.00056338,1,0,05/05/18 01:45:02 PM,3-11,4009253256B
0.00056338,1,0,05/05/18 01:45:02 PM,3-12,4009253256B
0.00056338,1,0,05/05/18 01:45:02 PM,3-13,4009253256B
0.001126761,2,0,05/05/18 01:45:02 PM,3-14,4009253256B
0.001126761,2,0,05/05/18 01:45:02 PM,3-15,4009253256B
0.001127396,2,0.008264463,05/05/18 01:45:02 PM,3-16,4009253256B
0.001125492,2,0,05/05/18 01:45:02 PM,3-2,4009253256B
0.001687289,3,0,05/05/18 01:45:02 PM,3-3,4009253256B
0.001124859,2,0,05/05/18 01:45:02 PM,3-4,4009253256B
0.001124859,2,0,05/05/18 01:45:02 PM,3-5,4009253256B
0.001124859,2,0,05/05/18 01:45:02 PM,3-6,4009253256B
0.001125492,2,0,05/05/18 01:45:02 PM,3-7,4009253256B
0.001126126,2,0,05/05/18 01:45:02 PM,3-8,4009253256B
0.000562746,1,0,05/05/18 01:45:02 PM,3-9,4009253256B
0.001839362,3,0,05/05/18 01:45:02 PM,4-1,4009253256B
0.002460025,4,0,05/05/18 01:45:02 PM,4-10,4009253256B
0.003690037,6,0,05/05/18 01:45:02 PM,4-11,4009253256B
0.000614251,1,0,05/05/18 01:45:02 PM,4-12,4009253256B
0.001226994,2,0,05/05/18 01:45:02 PM,4-13,4009253256B
0.000557414,1,0,05/05/18 01:45:02 PM,4-14,4009253256B
0.001121076,2,0,05/05/18 01:45:02 PM,4-15,4009253256B
0.000560852,1,0,05/05/18 01:45:02 PM,4-16,4009253256B
0.003376477,6,0.008264463,05/05/18 01:45:02 PM,4-17,4009253256B
0.001842752,3,0,05/05/18 01:45:02 PM,4-4,4009253256B
0.001230769,2,0,05/05/18 01:45:02 PM,4-5,4009253256B
0.001233806,2,0,05/05/18 01:45:02 PM,4-6,4009253256B
0.001230769,2,0,05/05/18 01:45:02 PM,4-7,4009253256B
0.006157635,10,0,05/05/18 01:45:02 PM,4-9,4009253256B
0.000472367,1,0,05/05/18 02:00:02 PM,1-1,4009253256B
0.000482625,1,0,05/05/18 02:00:02 PM,1-10,4009253256B
0.000963855,2,0,05/05/18 02:00:02 PM,1-11,4009253256B
0.000965251,2,0,05/05/18 02:00:02 PM,1-12,4009253256B
0.00144648,3,0,05/05/18 02:00:02 PM,1-13,4009253256B
0.002088773,4,0,05/05/18 02:00:02 PM,1-14,4009253256B
0.00522466,10,0,05/05/18 02:00:02 PM,1-15,4009253256B
0.003131524,6,0,05/05/18 02:00:02 PM,1-17,4009253256B
0.006795609,13,0.007194245,05/05/18 02:00:02 PM,1-18,4009253256B
0.004707113,9,0,05/05/18 02:00:02 PM,1-19,4009253256B
0.000478698,1,0,05/05/18 02:00:02 PM,1-2,4009253256B
0.006269592,12,0,05/05/18 02:00:02 PM,1-20,4009253256B
0.003136435,6,0,05/05/18 02:00:02 PM,1-21,4009253256B
0.002616431,5,0,05/05/18 02:00:02 PM,1-22,4009253256B
0.003134796,6,0,05/05/18 02:00:02 PM,1-23,4009253256B
0.003657262,7,0,05/05/18 02:00:02 PM,1-24,4009253256B
0.012029289,23,0,05/05/18 02:00:02 PM,1-25,4009253256B
0.002884615,6,0,05/05/18 02:00:02 PM,1-3,4009253256B
0.000480769,1,0,05/05/18 02:00:02 PM,1-4,4009253256B
0.001924928,4,0,05/05/18 02:00:02 PM,1-5,4009253256B
0.001445087,3,0,05/05/18 02:00:02 PM,1-7,4009253256B
0.00192864,4,0,05/05/18 02:00:02 PM,1-8,4009253256B
0.000481232,1,0,05/05/18 02:00:02 PM,1-9,4009253256B
0.00048216,1,0,05/05/18 02:00:02 PM,2-1,4009253256B
0.001568217,3,0,05/05/18 02:00:02 PM,2-2,4009253256B
0.011583012,15,0,05/05/18 02:00:02 PM,2-36,4009253256B
0.003915427,5,0,05/05/18 02:00:02 PM,2-37,4009253256B
0.007190796,15,0.006578947,05/05/18 02:00:02 PM,2-5,4009253256B
0,0,0,05/05/18 02:00:02 PM,3-1,4009253256B
0.000522193,1,0,05/05/18 02:00:02 PM,3-10,4009253256B
0.000522466,1,0,05/05/18 02:00:02 PM,3-11,4009253256B
0.000522466,1,0,05/05/18 02:00:02 PM,3-12,4009253256B
0.000522466,1,0,05/05/18 02:00:02 PM,3-13,4009253256B
0.001044932,2,0,05/05/18 02:00:02 PM,3-14,4009253256B
0.001044932,2,0,05/05/18 02:00:02 PM,3-15,4009253256B
0.001045478,2,0,05/05/18 02:00:02 PM,3-16,4009253256B
0.001044386,2,0,05/05/18 02:00:02 PM,3-2,4009253256B
0.001565762,3,0,05/05/18 02:00:02 PM,3-3,4009253256B
0.001043841,2,0,05/05/18 02:00:02 PM,3-4,4009253256B
0.001043841,2,0,05/05/18 02:00:02 PM,3-5,4009253256B
0.001043841,2,0,05/05/18 02:00:02 PM,3-6,4009253256B
0.001044386,2,0,05/05/18 02:00:02 PM,3-7,4009253256B
0.001044932,2,0,05/05/18 02:00:02 PM,3-8,4009253256B
0.000522193,1,0,05/05/18 02:00:02 PM,3-9,4009253256B
0.001706485,3,0,05/05/18 02:00:02 PM,4-1,4009253256B
0.002281803,4,0,05/05/18 02:00:02 PM,4-10,4009253256B
0.003422704,6,0,05/05/18 02:00:02 PM,4-11,4009253256B
0.000569801,1,0,05/05/18 02:00:02 PM,4-12,4009253256B
0.001138304,2,0,05/05/18 02:00:02 PM,4-13,4009253256B
0.000517063,1,0,05/05/18 02:00:02 PM,4-14,4009253256B
0.001040042,2,0,05/05/18 02:00:02 PM,4-15,4009253256B
0.000520291,1,0,05/05/18 02:00:02 PM,4-16,4009253256B
0.003653445,7,0.007194245,05/05/18 02:00:02 PM,4-17,4009253256B
0.001709402,3,0,05/05/18 02:00:02 PM,4-4,4009253256B
0.001141553,2,0,05/05/18 02:00:02 PM,4-5,4009253256B
0.001144165,2,0,05/05/18 02:00:02 PM,4-6,4009253256B
0.001141553,2,0,05/05/18 02:00:02 PM,4-7,4009253256B
0.005711022,10,0,05/05/18 02:00:02 PM,4-9,4009253256B
0.000440723,1,0,05/05/18 02:15:01 PM,1-1,4009253256B
0.00044964,1,0,05/05/18 02:15:01 PM,1-10,4009253256B
0.000898069,2,0,05/05/18 02:15:01 PM,1-11,4009253256B
0.000899281,2,0,05/05/18 02:15:01 PM,1-12,4009253256B
0.001347709,3,0,05/05/18 02:15:01 PM,1-13,4009253256B
0.001946472,4,0,05/05/18 02:15:01 PM,1-14,4009253256B
0.004868549,10,0,05/05/18 02:15:01 PM,1-15,4009253256B
0.002918288,6,0,05/05/18 02:15:01 PM,1-17,4009253256B
0.006332197,13,0,05/05/18 02:15:01 PM,1-18,4009253256B
0.004385965,9,0,05/05/18 02:15:01 PM,1-19,4009253256B
0.000446229,1,0,05/05/18 02:15:01 PM,1-2,4009253256B
0.005842259,12,0,05/05/18 02:15:01 PM,1-20,4009253256B
0.002922552,6,0,05/05/18 02:15:01 PM,1-21,4009253256B
0.002437835,5,0,05/05/18 02:15:01 PM,1-22,4009253256B
0.00292113,6,0,05/05/18 02:15:01 PM,1-23,4009253256B
0.003407984,7,0,05/05/18 02:15:01 PM,1-24,4009253256B
0.011203117,23,0,05/05/18 02:15:01 PM,1-25,4009253256B
0.002688172,6,0,05/05/18 02:15:01 PM,1-3,4009253256B
0.000448029,1,0,05/05/18 02:15:01 PM,1-4,4009253256B
0.001793722,4,0,05/05/18 02:15:01 PM,1-5,4009253256B
0.001346499,3,0,05/05/18 02:15:01 PM,1-7,4009253256B
0.001796945,4,0,05/05/18 02:15:01 PM,1-8,4009253256B
0.00044843,1,0,05/05/18 02:15:01 PM,1-9,4009253256B
0.000449035,1,0,05/05/18 02:15:01 PM,2-1,4009253256B
0.001460565,3,0,05/05/18 02:15:01 PM,2-2,4009253256B
0.011510791,16,0.010526316,05/05/18 02:15:01 PM,2-36,4009253256B
0.004379562,6,0.010752688,05/05/18 02:15:01 PM,2-37,4009253256B
0.006699419,15,0,05/05/18 02:15:01 PM,2-5,4009253256B
0,0,0,05/05/18 02:15:01 PM,3-1,4009253256B
0.000486618,1,0,05/05/18 02:15:01 PM,3-10,4009253256B
0.000486855,1,0,05/05/18 02:15:01 PM,3-11,4009253256B
0.000486855,1,0,05/05/18 02:15:01 PM,3-12,4009253256B
0.00097371,2,0.007142857,05/05/18 02:15:01 PM,3-13,4009253256B
0.00097371,2,0,05/05/18 02:15:01 PM,3-14,4009253256B
0.001460565,3,0.007142857,05/05/18 02:15:01 PM,3-15,4009253256B
0.000974184,2,0,05/05/18 02:15:01 PM,3-16,4009253256B
0.000973236,2,0,05/05/18 02:15:01 PM,3-2,4009253256B
0.001459144,3,0,05/05/18 02:15:01 PM,3-3,4009253256B
0.000972763,2,0,05/05/18 02:15:01 PM,3-4,4009253256B
0.000972763,2,0,05/05/18 02:15:01 PM,3-5,4009253256B
0.000972763,2,0,05/05/18 02:15:01 PM,3-6,4009253256B
0.000973236,2,0,05/05/18 02:15:01 PM,3-7,4009253256B
0.00097371,2,0,05/05/18 02:15:01 PM,3-8,4009253256B
0.000486618,1,0,05/05/18 02:15:01 PM,3-9,4009253256B
0.001590668,3,0,05/05/18 02:15:01 PM,4-1,4009253256B
0.002126528,4,0,05/05/18 02:15:01 PM,4-10,4009253256B
0.003189793,6,0,05/05/18 02:15:01 PM,4-11,4009253256B
0.000531067,1,0,05/05/18 02:15:01 PM,4-12,4009253256B
0.001061008,2,0,05/05/18 02:15:01 PM,4-13,4009253256B
0.000481464,1,0,05/05/18 02:15:01 PM,4-14,4009253256B
0.000968992,2,0,05/05/18 02:15:01 PM,4-15,4009253256B
0.000484966,1,0,05/05/18 02:15:01 PM,4-16,4009253256B
0.003891051,8,0.007142857,05/05/18 02:15:01 PM,4-17,4009253256B
0.001593202,3,0,05/05/18 02:15:01 PM,4-4,4009253256B
0.00106383,2,0,05/05/18 02:15:01 PM,4-5,4009253256B
0.001066098,2,0,05/05/18 02:15:01 PM,4-6,4009253256B
0.00106383,2,0,05/05/18 02:15:01 PM,4-7,4009253256B
0.006918574,13,0.121784822,05/05/18 02:15:01 PM,4-9,4009253256B
0.00043554,1,0,05/05/18 02:18:50 PM,1-1,4009253256B
0.000444444,1,0,05/05/18 02:18:50 PM,1-10,4009253256B
0.000887705,2,0,05/05/18 02:18:50 PM,1-11,4009253256B
0.000888889,2,0,05/05/18 02:18:50 PM,1-12,4009253256B
0.001332149,3,0,05/05/18 02:18:50 PM,1-13,4009253256B
0.001924002,4,0,05/05/18 02:18:50 PM,1-14,4009253256B
0.00481232,10,0,05/05/18 02:18:50 PM,1-15,4009253256B
0.002884615,6,0,05/05/18 02:18:50 PM,1-17,4009253256B
0.006262042,13,0,05/05/18 02:18:50 PM,1-18,4009253256B
0.00433526,9,0,05/05/18 02:18:50 PM,1-19,4009253256B
0.000440917,1,0,05/05/18 02:18:50 PM,1-2,4009253256B
0.005774783,12,0,05/05/18 02:18:50 PM,1-20,4009253256B
0.002888782,6,0,05/05/18 02:18:50 PM,1-21,4009253256B
0.0024108,5,0,05/05/18 02:18:50 PM,1-22,4009253256B
0.002887392,6,0,05/05/18 02:18:50 PM,1-23,4009253256B
0.003368624,7,0,05/05/18 02:18:50 PM,1-24,4009253256B
0.011073664,23,0,05/05/18 02:18:50 PM,1-25,4009253256B
0.002657219,6,0,05/05/18 02:18:50 PM,1-3,4009253256B
0.00044287,1,0,05/05/18 02:18:50 PM,1-4,4009253256B
0.00177305,4,0,05/05/18 02:18:50 PM,1-5,4009253256B
0.001330967,3,0,05/05/18 02:18:50 PM,1-7,4009253256B
0.001776199,4,0,05/05/18 02:18:50 PM,1-8,4009253256B
0.000443262,1,0,05/05/18 02:18:50 PM,1-9,4009253256B
0.000443853,1,0,05/05/18 02:18:50 PM,2-1,4009253256B
0.001443696,3,0,05/05/18 02:18:50 PM,2-2,4009253256B
0.011379801,16,0,05/05/18 02:18:50 PM,2-36,4009253256B
0.004329004,6,0,05/05/18 02:18:50 PM,2-37,4009253256B
0.006622517,15,0,05/05/18 02:18:50 PM,2-5,4009253256B
0,0,0,05/05/18 02:18:50 PM,3-1,4009253256B
0.000481,1,0,05/05/18 02:18:50 PM,3-10,4009253256B
0.000481232,1,0,05/05/18 02:18:50 PM,3-11,4009253256B
0.000481232,1,0,05/05/18 02:18:50 PM,3-12,4009253256B
0.000962464,2,0,05/05/18 02:18:50 PM,3-13,4009253256B
0.000962464,2,0,05/05/18 02:18:50 PM,3-14,4009253256B
0.001443696,3,0,05/05/18 02:18:50 PM,3-15,4009253256B
0.000962927,2,0,05/05/18 02:18:50 PM,3-16,4009253256B
0.000962001,2,0,05/05/18 02:18:50 PM,3-2,4009253256B
0.001442308,3,0,05/05/18 02:18:50 PM,3-3,4009253256B
0.000961538,2,0,05/05/18 02:18:50 PM,3-4,4009253256B
0.000961538,2,0,05/05/18 02:18:50 PM,3-5,4009253256B
0.000961538,2,0,05/05/18 02:18:50 PM,3-6,4009253256B
0.000962001,2,0,05/05/18 02:18:50 PM,3-7,4009253256B
0.000962464,2,0,05/05/18 02:18:50 PM,3-8,4009253256B
0.000481,1,0,05/05/18 02:18:50 PM,3-9,4009253256B
0.001571503,3,0,05/05/18 02:18:50 PM,4-1,4009253256B
0.002101944,4,0,05/05/18 02:18:50 PM,4-10,4009253256B
0.003152916,6,0,05/05/18 02:18:50 PM,4-11,4009253256B
0.000524659,1,0,05/05/18 02:18:50 PM,4-12,4009253256B
0.001048218,2,0,05/05/18 02:18:50 PM,4-13,4009253256B
0.000475511,1,0,05/05/18 02:18:50 PM,4-14,4009253256B
0.000957396,2,0,05/05/18 02:18:50 PM,4-15,4009253256B
0.000479157,1,0,05/05/18 02:18:50 PM,4-16,4009253256B
0.003844306,8,0,05/05/18 02:18:50 PM,4-17,4009253256B
0.001573977,3,0,05/05/18 02:18:50 PM,4-4,4009253256B
0.001051525,2,0,05/05/18 02:18:50 PM,4-5,4009253256B
0.001053741,2,0,05/05/18 02:18:50 PM,4-6,4009253256B
0.001051525,2,0,05/05/18 02:18:50 PM,4-7,4009253256B
0.008443272,16,0.974278579,05/05/18 02:18:50 PM,4-9,4009253256B
0.000418585,1,0,05/05/18 02:30:02 PM,1-1,4009253256B
0.000427168,1,0,05/05/18 02:30:02 PM,1-10,4009253256B
0.000853242,2,0,05/05/18 02:30:02 PM,1-11,4009253256B
0.000854336,2,0,05/05/18 02:30:02 PM,1-12,4009253256B
0.00128041,3,0,05/05/18 02:30:02 PM,1-13,4009253256B
0.001849283,4,0,05/05/18 02:30:02 PM,1-14,4009253256B
0.004625347,10,0,05/05/18 02:30:02 PM,1-15,4009253256B
0.002772643,6,0,05/05/18 02:30:02 PM,1-17,4009253256B
0.006481481,14,0.011904762,05/05/18 02:30:02 PM,1-18,4009253256B
0.00462963,10,0.011904762,05/05/18 02:30:02 PM,1-19,4009253256B
0.000423908,1,0,05/05/18 02:30:02 PM,1-2,4009253256B
0.005550416,12,0,05/05/18 02:30:02 PM,1-20,4009253256B
0.002776492,6,0,05/05/18 02:30:02 PM,1-21,4009253256B
0.00231696,5,0,05/05/18 02:30:02 PM,1-22,4009253256B
0.002775208,6,0,05/05/18 02:30:02 PM,1-23,4009253256B
0.003237743,7,0,05/05/18 02:30:02 PM,1-24,4009253256B
0.010643221,23,0,05/05/18 02:30:02 PM,1-25,4009253256B
0.002554278,6,0,05/05/18 02:30:02 PM,1-3,4009253256B
